Nome_Municipio;descricao_tipologia;grupo_de_desastre;Cod_IBGE_Mun
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Enxurradas;Hidrológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Chuvas Intensas;Hidrológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Enxurradas;Hidrológico;4217956
Tigrinhos;Granizo;Meteorológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tijucas;Inundações;Hidrológico;4218004
Tijucas;Vendavais e Ciclones;Meteorológico;4218004
Tijucas;Vendavais e Ciclones;Meteorológico;4218004
Tijucas;Estiagem e Seca;Climatológico;4218004
Tijucas;Enxurradas;Hidrológico;4218004
Tijucas;Enxurradas;Hidrológico;4218004
Tijucas;Enxurradas;Hidrológico;4218004
Tijucas;Enxurradas;Hidrológico;4218004
Tijucas;Enxurradas;Hidrológico;4218004
Tijucas;Inundações;Hidrológico;4218004
Tijucas;Alagamentos;Hidrológico;4218004
Tijucas;Erosão;Outros;4218004
Tijucas;Vendavais e Ciclones;Meteorológico;4218004
Tijucas;Vendavais e Ciclones;Meteorológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Granizo;Meteorológico;4218004
Tijucas;Chuvas Intensas;Hidrológico;4218004
Tijucas;Vendavais e Ciclones;Meteorológico;4218004
Timbé do Sul;Inundações;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Estiagem e Seca;Climatológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Estiagem e Seca;Climatológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Alagamentos;Hidrológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Estiagem e Seca;Climatológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Alagamentos;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Enxurradas;Hidrológico;4218103
Timbé do Sul;Chuvas Intensas;Hidrológico;4218103
Timbé do Sul;Vendavais e Ciclones;Meteorológico;4218103
Timbé do Sul;Inundações;Hidrológico;4218103
Timbó;Enxurradas;Hidrológico;4218202
Timbó;Enxurradas;Hidrológico;4218202
Timbó;Inundações;Hidrológico;4218202
Timbó;Enxurradas;Hidrológico;4218202
Timbó;Enxurradas;Hidrológico;4218202
Timbó;Enxurradas;Hidrológico;4218202
Timbó;Inundações;Hidrológico;4218202
Timbó;Inundações;Hidrológico;4218202
Timbó;Vendavais e Ciclones;Meteorológico;4218202
Timbó;Inundações;Hidrológico;4218202
Timbó;Inundações;Hidrológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó;Vendavais e Ciclones;Meteorológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó;Chuvas Intensas;Hidrológico;4218202
Timbó Grande;Estiagem e Seca;Climatológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Inundações;Hidrológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Estiagem e Seca;Climatológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Estiagem e Seca;Climatológico;4218251
Timbó Grande;Estiagem e Seca;Climatológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Movimento de Massa;Hidrológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Onda de Frio;Meteorológico;4218251
Timbó Grande;Inundações;Hidrológico;4218251
Timbó Grande;Inundações;Hidrológico;4218251
Timbó Grande;Inundações;Hidrológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Timbó Grande;Estiagem e Seca;Climatológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Chuvas Intensas;Hidrológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Granizo;Meteorológico;4218251
Timbó Grande;Chuvas Intensas;Hidrológico;4218251
Timbó Grande;Vendavais e Ciclones;Meteorológico;4218251
Timbó Grande;Enxurradas;Hidrológico;4218251
Três Barras;Tornado;Meteorológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Inundações;Hidrológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Granizo;Meteorológico;4218301
Três Barras;Estiagem e Seca;Climatológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Inundações;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Onda de Frio;Climatológico;4218301
Três Barras;Alagamentos;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Alagamentos;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Granizo;Meteorológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Alagamentos;Hidrológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Granizo;Meteorológico;4218301
Três Barras;Alagamentos;Hidrológico;4218301
Três Barras;Alagamentos;Hidrológico;4218301
Três Barras;Inundações;Hidrológico;4218301
Três Barras;Estiagem e Seca;Climatológico;4218301
Três Barras;Estiagem e Seca;Climatológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Onda de Frio;Climatológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Enxurradas;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Chuvas Intensas;Hidrológico;4218301
Três Barras;Vendavais e Ciclones;Meteorológico;4218301
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Vendavais e Ciclones;Meteorológico;4218350
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Estiagem e Seca;Climatológico;4218350
Treviso;Vendavais e Ciclones;Meteorológico;4218350
Treviso;Enxurradas;Hidrológico;4218350
Treviso;Chuvas Intensas;Hidrológico;4218350
Treviso;Vendavais e Ciclones;Meteorológico;4218350
Treviso;Chuvas Intensas;Hidrológico;4218350
Treviso;Chuvas Intensas;Hidrológico;4218350
Treze de Maio;Enxurradas;Hidrológico;4218400
Treze de Maio;Vendavais e Ciclones;Meteorológico;4218400
Treze de Maio;Alagamentos;Hidrológico;4218400
Treze de Maio;Enxurradas;Hidrológico;4218400
Treze de Maio;Enxurradas;Hidrológico;4218400
Treze de Maio;Vendavais e Ciclones;Meteorológico;4218400
Treze de Maio;Chuvas Intensas;Hidrológico;4218400
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Vendavais e Ciclones;Meteorológico;4218509
Treze Tílias;Enxurradas;Hidrológico;4218509
Treze Tílias;Enxurradas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Vendavais e Ciclones;Meteorológico;4218509
Treze Tílias;Tornado;Meteorológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Estiagem e Seca;Climatológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Onda de Frio;Meteorológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Chuvas Intensas;Hidrológico;4218509
Treze Tílias;Vendavais e Ciclones;Meteorológico;4218509
Trombudo Central;Inundações;Hidrológico;4218608
Trombudo Central;Estiagem e Seca;Climatológico;4218608
Trombudo Central;Vendavais e Ciclones;Meteorológico;4218608
Trombudo Central;Enxurradas;Hidrológico;4218608
Trombudo Central;Enxurradas;Hidrológico;4218608
Trombudo Central;Chuvas Intensas;Hidrológico;4218608
Trombudo Central;Estiagem e Seca;Climatológico;4218608
Trombudo Central;Alagamentos;Hidrológico;4218608
Trombudo Central;Vendavais e Ciclones;Meteorológico;4218608
Trombudo Central;Inundações;Hidrológico;4218608
Trombudo Central;Estiagem e Seca;Climatológico;4218608
Trombudo Central;Chuvas Intensas;Hidrológico;4218608
Trombudo Central;Inundações;Hidrológico;4218608
Trombudo Central;Inundações;Hidrológico;4218608
Trombudo Central;Vendavais e Ciclones;Meteorológico;4218608
Trombudo Central;Chuvas Intensas;Hidrológico;4218608
Trombudo Central;Chuvas Intensas;Hidrológico;4218608
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Inundações;Hidrológico;4218707
Tubarão;Inundações;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Inundações;Hidrológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Enxurradas;Hidrológico;4218707
Tubarão;Erosão;Outros;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Estiagem e Seca;Climatológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Inundações;Hidrológico;4218707
Tubarão;Alagamentos;Hidrológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Movimento de Massa;Hidrológico;4218707
Tubarão;Alagamentos;Hidrológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Alagamentos;Hidrológico;4218707
Tubarão;Chuvas Intensas;Hidrológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tubarão;Vendavais e Ciclones;Meteorológico;4218707
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Enxurradas;Hidrológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Granizo;Meteorológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Granizo;Meteorológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Vendavais e Ciclones;Meteorológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Estiagem e Seca;Climatológico;4218756
Tunápolis;Enxurradas;Hidrológico;4218756
Tunápolis;Enxurradas;Hidrológico;4218756
Tunápolis;Enxurradas;Hidrológico;4218756
Tunápolis;Chuvas Intensas;Hidrológico;4218756
Tunápolis;Chuvas Intensas;Hidrológico;4218756
Tunápolis;Chuvas Intensas;Hidrológico;4218756
Turvo;Alagamentos;Hidrológico;4218806
Turvo;Enxurradas;Hidrológico;4218806
Turvo;Enxurradas;Hidrológico;4218806
Turvo;Inundações;Hidrológico;4218806
Turvo;Inundações;Hidrológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Inundações;Hidrológico;4218806
Turvo;Granizo;Meteorológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Enxurradas;Hidrológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Enxurradas;Hidrológico;4218806
Turvo;Enxurradas;Hidrológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Estiagem e Seca;Climatológico;4218806
Turvo;Alagamentos;Hidrológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Chuvas Intensas;Hidrológico;4218806
Turvo;Chuvas Intensas;Hidrológico;4218806
Turvo;Vendavais e Ciclones;Meteorológico;4218806
Turvo;Chuvas Intensas;Hidrológico;4218806
Turvo;Chuvas Intensas;Hidrológico;4218806
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Vendavais e Ciclones;Meteorológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Granizo;Meteorológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Chuvas Intensas;Hidrológico;4218855
União do Oeste;Vendavais e Ciclones;Meteorológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Estiagem e Seca;Climatológico;4218855
União do Oeste;Granizo;Meteorológico;4218855
União do Oeste;Vendavais e Ciclones;Meteorológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Alagamentos;Hidrológico;4218855
União do Oeste;Granizo;Meteorológico;4218855
União do Oeste;Enxurradas;Hidrológico;4218855
União do Oeste;Chuvas Intensas;Hidrológico;4218855
Urubici;Granizo;Meteorológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Movimento de Massa;Hidrológico;4218905
Urubici;Granizo;Meteorológico;4218905
Urubici;Granizo;Meteorológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Estiagem e Seca;Climatológico;4218905
Urubici;Inundações;Hidrológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Onda de Frio;Climatológico;4218905
Urubici;Onda de Frio;Meteorológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Vendavais e Ciclones;Meteorológico;4218905
Urubici;Onda de Frio;Climatológico;4218905
Urubici;Inundações;Hidrológico;4218905
Urubici;Vendavais e Ciclones;Meteorológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Estiagem e Seca;Climatológico;4218905
Urubici;Vendavais e Ciclones;Meteorológico;4218905
Urubici;Enxurradas;Hidrológico;4218905
Urubici;Estiagem e Seca;Climatológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urubici;Vendavais e Ciclones;Meteorológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urubici;Vendavais e Ciclones;Meteorológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urubici;Chuvas Intensas;Hidrológico;4218905
Urupema;Enxurradas;Hidrológico;4218954
Urupema;Vendavais e Ciclones;Meteorológico;4218954
Urupema;Enxurradas;Hidrológico;4218954
Urupema;Granizo;Meteorológico;4218954
